addr_kelurahan,nearest_node,dist_to_node_m,element,id,nama_kelurahan_osm,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat,jarak_ke_spklu_terdekat_m
,5447158045,59.303540177011634,,,,Sekejati,Buahbatu,26388,107.6524028220983,-6.946120664875973,452.9829071230483
,5447158043,55.984360009607904,,,,Sekejati,Buahbatu,26388,107.65234888200332,-6.946112663024972,344.42662926091924
,5447158043,50.04991391093339,,,,Sekejati,Buahbatu,26388,107.65229494589788,-6.946104722105605,344.42662926091924
,5447158043,44.14317220601823,,,,Sekejati,Buahbatu,26388,107.65224102620611,-6.946096792770024,344.42662926091924
,5447158043,38.26762263613988,,,,Sekejati,Buahbatu,26388,107.65218707790297,-6.946088785137412,344.42662926091924
,5447158043,32.45083374179546,,,,Sekejati,Buahbatu,26388,107.65213311799737,-6.946080836972817,344.42662926091924
,5447158043,26.730301459727364,,,,Sekejati,Buahbatu,26388,107.65207918200332,-6.946072863024984,344.42662926091924
,5447158043,21.182753057987867,,,,Sekejati,Buahbatu,26388,107.65202525000034,-6.9460648999989045,344.42662926091924
,5447158043,15.987415666459828,,,,Sekejati,Buahbatu,26388,107.65197131799736,-6.94605693697283,344.42662926091924
,5447158039,10.82848161078202,,,,Sekejati,Buahbatu,26388,107.65189786802078,-6.946173687068375,376.92911445394986
,5447158043,11.625175711023916,,,,Sekejati,Buahbatu,26388,107.65191738200332,-6.946048963025006,344.42662926091924
,6431061897,10.15418127898785,,,,Sekejati,Buahbatu,26388,107.65174940000092,-6.946314700002096,391.2481275755981
,5447158039,8.377496907638243,,,,Sekejati,Buahbatu,26388,107.65175730000094,-6.946251800002043,376.92911445394986
,5447158039,9.861158132020444,,,,Sekejati,Buahbatu,26388,107.65176520000092,-6.946188900002075,376.92911445394986
,5447158039,14.92424055100734,,,,Sekejati,Buahbatu,26388,107.65177310000092,-6.9461260000020575,376.92911445394986
,5447158043,15.16490759715428,,,,Sekejati,Buahbatu,26388,107.65178100000094,-6.946063100002058,344.42662926091924
,5447158043,9.921762523382696,,,,Sekejati,Buahbatu,26388,107.65178890000092,-6.946000200002057,344.42662926091924
,5447158043,8.083245281819355,,,,Sekejati,Buahbatu,26388,107.65179680000092,-6.945937300002039,344.42662926091924
,5447158050,9.980195295770177,,,,Sekejati,Buahbatu,26388,107.65180470000094,-6.945874400002076,330.22931919070663
,9582435365,89.35533450434598,,,,Suka Asih,Bojongloa Kaler,20219,107.5858344500012,-6.932542900014324,425.44033052843935
,9582435365,98.3722575439625,,,,Suka Asih,Bojongloa Kaler,20219,107.5858618500012,-6.932446750014319,425.44033052843935
,9582435365,107.77240283520278,,,,Suka Asih,Bojongloa Kaler,20219,107.58588926908207,-6.932350601996848,425.44033052843935
,9582435365,117.46383463018812,,,,Suka Asih,Bojongloa Kaler,20219,107.5859167000012,-6.93225445001431,425.44033052843935
,9582435365,127.37909668449588,,,,Suka Asih,Bojongloa Kaler,20219,107.58594413092034,-6.93215829803173,425.44033052843935
,9582435365,137.4685982166661,,,,Suka Asih,Bojongloa Kaler,20219,107.5859715500012,-6.932062150014303,425.44033052843935
,9582435365,68.44332096828056,,,,Suka Asih,Bojongloa Kaler,20219,107.58560236998012,-6.933483503355488,425.44033052843935
,9582435365,62.90286032098776,,,,Suka Asih,Bojongloa Kaler,20219,107.5856319000014,-6.933379000009,425.44033052843935
,9582435365,59.68297741442398,,,,Suka Asih,Bojongloa Kaler,20219,107.58565980822546,-6.933284622351747,425.44033052843935
,9582435365,58.25140823666343,,,,Suka Asih,Bojongloa Kaler,20219,107.58568525000128,-6.933194850009426,425.44033052843935
,9582435365,58.66760018176746,,,,Suka Asih,Bojongloa Kaler,20219,107.58571246333364,-6.933094979879364,425.44033052843935
,9582435365,61.43768792817916,,,,Suka Asih,Bojongloa Kaler,20219,107.5857409866639,-6.932990220141701,425.44033052843935
,9582435365,153.54251895328275,,,,Suka Asih,Bojongloa Kaler,20219,107.58603039310891,-6.931923520624381,425.44033052843935
,9582435365,149.8151150996928,,,,Suka Asih,Bojongloa Kaler,20219,107.58593430000111,-6.93189645000109,425.44033052843935
,9582435365,146.82505184314425,,,,Suka Asih,Bojongloa Kaler,20219,107.58583820689331,-6.931869379377782,425.44033052843935
,3115483158,123.39432432252796,,,,Suka Asih,Bojongloa Kaler,20219,107.58610831286106,-6.9313241173786215,132.13812916798184
,3115483158,129.73348175082265,,,,Suka Asih,Bojongloa Kaler,20219,107.58607061816616,-6.931470970695129,132.13812916798184
,3115483158,125.82295865592472,,,,Suka Asih,Bojongloa Kaler,20219,107.58590555598424,-6.9315862040283385,132.13812916798184
,3115483158,147.5240045512972,,,,Suka Asih,Bojongloa Kaler,20219,107.585999084713,-6.931762995593757,132.13812916798184
,3115483158,126.20571631734845,,,,Suka Asih,Bojongloa Kaler,20219,107.58627256590414,-6.931020981536645,132.13812916798184
,3115483158,117.03521777303132,,,,Suka Asih,Bojongloa Kaler,20219,107.58619173409812,-6.931002118462514,132.13812916798184
,3115483158,107.8672370813388,,,,Suka Asih,Bojongloa Kaler,20219,107.58611090000112,-6.93098329999959,132.13812916798184
,3115483158,101.24520471845034,,,,Suka Asih,Bojongloa Kaler,20219,107.58598680501434,-6.931135079189421,132.13812916798184
,3115483158,110.123935423988,,,,Suka Asih,Bojongloa Kaler,20219,107.58606655000122,-6.931155199999587,132.13812916798184
,3115483158,119.0348242296174,,,,Suka Asih,Bojongloa Kaler,20219,107.5861463000012,-6.931175299999604,132.13812916798184
,3115483158,127.97388920408294,,,,Suka Asih,Bojongloa Kaler,20219,107.5862260500012,-6.931195449999582,132.13812916798184
,3115483158,98.69853921559351,,,,Suka Asih,Bojongloa Kaler,20219,107.58603004479448,-6.93096447110822,132.13812916798184
,3115997398,101.32333188144987,,,,Suka Asih,Bojongloa Kaler,20219,107.58659613267169,-6.9310523696309385,1146.5758474078773
,3115997398,90.13860439028556,,,,Suka Asih,Bojongloa Kaler,20219,107.58662711732872,-6.930933030412352,1146.5758474078773
,3115997398,79.7254170257901,,,,Suka Asih,Bojongloa Kaler,20219,107.58665806306124,-6.930813667299997,1146.5758474078773
,3115997398,48.27993539752513,,,,Suka Asih,Bojongloa Kaler,20219,107.58696740000126,-6.9307462500174415,1146.5758474078773
,3115997398,56.50003652428512,,,,Suka Asih,Bojongloa Kaler,20219,107.58694560000129,-6.930826000017442,1146.5758474078773
,3115997398,64.9687529792345,,,,Suka Asih,Bojongloa Kaler,20219,107.58692380000126,-6.930905750017439,1146.5758474078773
,3115997398,73.60493355190481,,,,Suka Asih,Bojongloa Kaler,20219,107.58690200000126,-6.930985550017456,1146.5758474078773
,3115997398,82.34824915074476,,,,Suka Asih,Bojongloa Kaler,20219,107.58688020000126,-6.931065300017436,1146.5758474078773
,3115997398,70.42336034172352,,,,Suka Asih,Bojongloa Kaler,20219,107.58668903694412,-6.930694332741466,1146.5758474078773
,3115997398,91.16922820150008,,,,Suka Asih,Bojongloa Kaler,20219,107.58685843192946,-6.931145049080889,1146.5758474078773
,3115483163,122.78314750116289,,,,Suka Asih,Bojongloa Kaler,20219,107.58651527994836,-6.931344746721028,1226.9483803540054
,3115997398,118.64240493500522,,,,Suka Asih,Bojongloa Kaler,20219,107.58654806818674,-6.931224801050179,1146.5758474078773
,3115997398,111.12263365549488,,,,Suka Asih,Bojongloa Kaler,20219,107.58656835000106,-6.9311506500230085,1146.5758474078773
,5862651605,91.36341319922188,,,,Suka Asih,Bojongloa Kaler,20219,107.5859475663078,-6.933420166775739,642.4893299506983
,9582435365,92.74634765094396,,,,Suka Asih,Bojongloa Kaler,20219,107.58598813369824,-6.933271933262422,425.44033052843935
,9582435365,123.82131896040217,,,,Suka Asih,Bojongloa Kaler,20219,107.58619087994606,-6.932530696717265,425.44033052843935
