p,demand_id,nama_kelurahan,wilayah_samsat,bobot_ev,candidate_id,nama_kandidat,klaster_kandidat,jarak_jaringan_m,jarak_jaringan_km
15,108,PAJAJARAN,Pajajaran,73.987155347977,139,Living Plaza,B_Mall,1705.9996488288432,1.7059996488288431
15,109,CAMPAKA,Pajajaran,52.652377075213565,19,Kantor Kelurahan Cibuntu,C_Kantor,2524.1884095544574,2.5241884095544576
15,110,HUSEN SASTRANEGARA,Pajajaran,46.783466660357746,19,Kantor Kelurahan Cibuntu,C_Kantor,2408.5315343029993,2.408531534302999
15,111,SUKARAJA,Pajajaran,68.6623432080821,254,Setrasari Mall,B_Mall,3411.1045809660714,3.411104580966071
15,112,SUKAWARNA,Pajajaran,41.407563172357534,254,Setrasari Mall,B_Mall,1816.4619890963477,1.8164619890963476
15,113,PASTEUR,Pajajaran,52.47506102337104,139,Living Plaza,B_Mall,2375.0589285005963,2.375058928500596
15,114,CIPEDES,Pajajaran,85.50179143937751,254,Setrasari Mall,B_Mall,1996.611027453033,1.996611027453033
15,115,SUKAGALIH,Pajajaran,53.219961937467474,254,Setrasari Mall,B_Mall,855.1337282871056,0.8551337282871055
15,116,SUKARASA,Pajajaran,38.40246208021042,254,Setrasari Mall,B_Mall,908.4370862378481,0.9084370862378481
15,117,SARIJADI,Pajajaran,77.36233407682943,254,Setrasari Mall,B_Mall,1240.2716626537758,1.2402716626537758
15,118,GEGERKALONG,Pajajaran,66.72112667765224,254,Setrasari Mall,B_Mall,1855.45932328803,1.8554593232880299
15,119,ISOLA,Pajajaran,38.730185498400395,254,Setrasari Mall,B_Mall,4926.83784979052,4.92683784979052
15,120,SINDANG JAYA,Soekarno Hatta,39.414932974073835,41,Pertamina,A_SPBU,2560.659805640544,2.5606598056405443
15,121,KARANG PAMULANG,Soekarno Hatta,50.43075860165575,41,Pertamina,A_SPBU,2313.2998545850032,2.3132998545850034
15,122,PASIR IMPUN,Soekarno Hatta,35.54382348554872,41,Pertamina,A_SPBU,2716.2338201345688,2.7162338201345686
15,123,JATIHANDAP,Soekarno Hatta,72.06998214542561,41,Pertamina,A_SPBU,1696.576558650413,1.6965765586504131
15,124,SUKAMULYA,Soekarno Hatta,14.721923964007251,184,Kelurahan Pasanggrahan,C_Kantor,1006.7507404715309,1.0067507404715308
15,125,KEBON JAYANTI,Kawaluyaan,38.57898327283088,67,Pertamina,A_SPBU,778.0483664272762,0.7780483664272762
15,126,KEBON KANGKUNG,Kawaluyaan,38.10113584533574,67,Pertamina,A_SPBU,2214.636655125198,2.214636655125198
15,127,BABAKAN SURABAYA,Kawaluyaan,61.40339443312606,67,Pertamina,A_SPBU,1503.6158568947726,1.5036158568947726
15,128,ANTAPANI KULON,Soekarno Hatta,29.11052332212875,41,Pertamina,A_SPBU,2291.918404770644,2.291918404770644
15,129,CICAHEUM,Kawaluyaan,52.01340462295039,75,Pertamina,A_SPBU,1721.4901354569502,1.72149013545695
15,130,BABAKAN SARI,Kawaluyaan,111.83356962762868,67,Pertamina,A_SPBU,765.0522513293784,0.7650522513293784
15,131,SUKAPURA,Kawaluyaan,81.815539664259,67,Pertamina,A_SPBU,2281.44220125076,2.28144220125076
15,132,ANTAPANI KIDUL,Soekarno Hatta,67.48848965068667,41,Pertamina,A_SPBU,3020.6256526110633,3.0206256526110633
15,133,ANTAPANI WETAN,Soekarno Hatta,52.20744895859392,41,Pertamina,A_SPBU,607.9912966569151,0.6079912966569151
15,134,SUKAMISKIN,Soekarno Hatta,58.719294102241115,41,Pertamina,A_SPBU,2712.7985428124002,2.7127985428124
15,135,RANCANUMPANG,Soekarno Hatta,14.294108173097623,4,PT Pertamina Bandung,C_Kantor,4701.78147613034,4.70178147613034
15,136,CISARANTEN KULON,Soekarno Hatta,72.06928313076297,4,PT Pertamina Bandung,C_Kantor,3332.90474575912,3.33290474575912
15,137,CISARANTEN WETAN,Soekarno Hatta,17.385841508485896,4,PT Pertamina Bandung,C_Kantor,2655.7306321831247,2.6557306321831247
15,138,CIMINCRANG,Soekarno Hatta,11.73547836409375,4,PT Pertamina Bandung,C_Kantor,3368.406706130791,3.368406706130791
15,139,CISARANTEN BINA HARAPAN,Soekarno Hatta,32.762990482376225,184,Kelurahan Pasanggrahan,C_Kantor,2880.1463814879703,2.8801463814879704
15,140,BABAKAN PENGHULU,Soekarno Hatta,20.32344921164386,4,PT Pertamina Bandung,C_Kantor,681.4010251007899,0.6814010251007898
15,141,PAKEMITAN,Soekarno Hatta,17.513563582536246,184,Kelurahan Pasanggrahan,C_Kantor,1949.5466405296395,1.9495466405296396
15,142,CISARANTEN KIDUL,Soekarno Hatta,57.295679877004645,4,PT Pertamina Bandung,C_Kantor,2045.4966438932338,2.045496643893234
15,143,ANTAPANI TENGAH,Soekarno Hatta,63.23621814967041,41,Pertamina,A_SPBU,2667.4794036220096,2.6674794036220097
15,144,CISARANTEN ENDAH,Soekarno Hatta,55.145525279131995,41,Pertamina,A_SPBU,3672.3271755591786,3.6723271755591784
15,145,MANJAHLEGA,Soekarno Hatta,57.22695692329798,43,Pos Bandung Ciwastra,C_Kantor,2291.245733525841,2.291245733525841
15,146,CIPAMOKOLAN,Soekarno Hatta,67.50338537093893,43,Pos Bandung Ciwastra,C_Kantor,3669.376271359601,3.669376271359601
15,147,MARGASARI,Soekarno Hatta,111.27555660346894,43,Pos Bandung Ciwastra,C_Kantor,443.0626164198395,0.4430626164198395
15,148,RANCABOLANG,Soekarno Hatta,33.0211008177217,4,PT Pertamina Bandung,C_Kantor,4445.091947139198,4.445091947139198
15,149,BABAKAN TAROGONG,Pajajaran,81.77158426954557,251,Mall Festival Citylink,B_Mall,1364.65330873691,1.3646533087369102
15,150,CIGENDING,Soekarno Hatta,44.840858878695414,184,Kelurahan Pasanggrahan,C_Kantor,1845.5140352275585,1.8455140352275585
