p,demand_id,nama_kelurahan,wilayah_samsat,bobot_ev,candidate_id,nama_kandidat,klaster_kandidat,jarak_jaringan_m,jarak_jaringan_km
5,32,MARGAHAYU UTARA,Pajajaran,66.03565134638737,223,RSUD Bandung Kiwari,E_RumahSakit,2888.4308260520907,2.888430826052091
5,33,MARGASUKA,Pajajaran,35.34001269845276,223,RSUD Bandung Kiwari,E_RumahSakit,2723.5053870368324,2.723505387036832
5,34,MEKAR WANGI,Pajajaran,31.61582810338067,223,RSUD Bandung Kiwari,E_RumahSakit,3056.76778226363,3.05676778226363
5,35,NYENGSERET,Pajajaran,33.59028030929006,223,RSUD Bandung Kiwari,E_RumahSakit,2292.0423869521655,2.2920423869521653
5,36,PANJUNAN,Pajajaran,20.649493608103604,223,RSUD Bandung Kiwari,E_RumahSakit,1997.2630643529874,1.9972630643529874
5,37,PELINDUNG HEWAN,Pajajaran,55.53002556989894,223,RSUD Bandung Kiwari,E_RumahSakit,2011.3770042944202,2.0113770042944203
5,38,SITUSAEUR,Pajajaran,60.45144680970663,223,RSUD Bandung Kiwari,E_RumahSakit,1265.6807789291277,1.2656807789291276
5,39,SUKA ASIH,Pajajaran,55.71114541045057,223,RSUD Bandung Kiwari,E_RumahSakit,1612.3346128467597,1.6123346128467597
5,40,SUKAHAJI,Pajajaran,89.04641368759094,223,RSUD Bandung Kiwari,E_RumahSakit,2723.0740092002393,2.7230740092002392
5,41,WARUNG MUNCANG,Pajajaran,61.321481700938186,223,RSUD Bandung Kiwari,E_RumahSakit,3325.9610433781386,3.325961043378139
5,42,WATES,Soekarno Hatta,21.630474607858524,223,RSUD Bandung Kiwari,E_RumahSakit,4198.390058815982,4.198390058815982
5,43,MENGGER,Soekarno Hatta,29.88196623434645,197,Tenth Avenue,B_Mall,3218.0520592047797,3.2180520592047794
5,44,CIJAURA,Soekarno Hatta,76.70151461826838,197,Tenth Avenue,B_Mall,1849.4722020609122,1.8494722020609122
5,45,SEKEJATI,Soekarno Hatta,67.84204490671267,197,Tenth Avenue,B_Mall,1360.4616894014036,1.3604616894014037
5,46,KUJANGSARI,Soekarno Hatta,59.61676881953463,197,Tenth Avenue,B_Mall,1998.402186571601,1.998402186571601
5,47,BATUNUNGGAL,Soekarno Hatta,52.70265912750251,197,Tenth Avenue,B_Mall,2424.113760655865,2.424113760655865
5,48,JATI SARI,Soekarno Hatta,24.457381127692802,197,Tenth Avenue,B_Mall,3911.740672641822,3.9117406726418222
5,49,CISEUREUH,Kawaluyaan,48.84976841684003,223,RSUD Bandung Kiwari,E_RumahSakit,3050.089959986822,3.0500899599868223
5,50,KEBON WARU,Kawaluyaan,42.18557449483329,205,PT Permodalan Nasional Madani,C_Kantor,2756.1617680631284,2.7561617680631283
5,51,KACAPIRING,Kawaluyaan,26.764218408240602,205,PT Permodalan Nasional Madani,C_Kantor,2869.7205484848114,2.8697205484848114
5,52,MALEER,Kawaluyaan,50.59513588208743,197,Tenth Avenue,B_Mall,2498.5873763433747,2.498587376343375
5,53,SAMOJA,Kawaluyaan,39.243663088029365,205,PT Permodalan Nasional Madani,C_Kantor,3476.524124456557,3.476524124456557
5,54,CIBANGKONG,Kawaluyaan,53.588710123352314,197,Tenth Avenue,B_Mall,3114.1730442875123,3.1141730442875124
5,55,CIATEUL,Kawaluyaan,21.380871470087563,223,RSUD Bandung Kiwari,E_RumahSakit,2820.625934158008,2.820625934158008
5,56,PUNGKUR,Kawaluyaan,21.489331370750136,223,RSUD Bandung Kiwari,E_RumahSakit,3347.9137542805797,3.34791375428058
5,57,CIGERELENG,Kawaluyaan,35.081069448517724,223,RSUD Bandung Kiwari,E_RumahSakit,2670.596846625932,2.6705968466259318
5,58,TURANGGA,Kawaluyaan,45.65386543746289,197,Tenth Avenue,B_Mall,2024.4428436912972,2.0244428436912973
5,59,LINGKAR SELATAN,Kawaluyaan,28.991119459911932,197,Tenth Avenue,B_Mall,3630.163020259287,3.6301630202592867
5,60,BALONG GEDE,Kawaluyaan,23.398796463993836,223,RSUD Bandung Kiwari,E_RumahSakit,3150.33181794433,3.15033181794433
5,61,ANCOL,Kawaluyaan,33.47415039396435,223,RSUD Bandung Kiwari,E_RumahSakit,3446.276161177676,3.4462761611776758
5,62,PASIRLUYU,Kawaluyaan,50.525188461285545,197,Tenth Avenue,B_Mall,3569.7674938309715,3.5697674938309714
5,63,BURANGRANG,Kawaluyaan,28.036185150285643,223,RSUD Bandung Kiwari,E_RumahSakit,3781.255885269322,3.7812558852693217
5,64,CIKAWAO,Kawaluyaan,26.04054398825226,223,RSUD Bandung Kiwari,E_RumahSakit,4059.2253492443565,4.059225349244357
5,65,GUMURUH,Kawaluyaan,57.30556404707046,197,Tenth Avenue,B_Mall,2313.63315576115,2.31363315576115
5,66,BINONG,Kawaluyaan,56.23212515327078,197,Tenth Avenue,B_Mall,1521.8792838956324,1.5218792838956323
5,67,KEBON GEDANG,Kawaluyaan,28.807770526918066,197,Tenth Avenue,B_Mall,2231.665664846323,2.2316656648463233
5,68,CIJAGRA,Kawaluyaan,35.06667457355225,197,Tenth Avenue,B_Mall,3327.0778699663265,3.3270778699663266
5,69,MALABAR,Kawaluyaan,24.282206861245765,205,PT Permodalan Nasional Madani,C_Kantor,4025.793900188696,4.025793900188696
5,70,PALEDANG,Kawaluyaan,17.643412050011495,223,RSUD Bandung Kiwari,E_RumahSakit,4149.28188188283,4.14928188188283
5,71,DERWATI,Soekarno Hatta,53.03343679444002,172,Pertamina,A_SPBU,4939.629338652001,4.939629338652001
5,72,MEKARJAYA,Soekarno Hatta,54.364713025823505,197,Tenth Avenue,B_Mall,3799.040922240057,3.799040922240057
5,73,KEBON PISANG,Kawaluyaan,35.54243483751473,205,PT Permodalan Nasional Madani,C_Kantor,3802.9840185390567,3.802984018539057
5,74,BRAGA,Kawaluyaan,17.943561498653104,263,PT Biofarma,C_Kantor,3610.116610180198,3.610116610180198
5,75,MERDEKA,Kawaluyaan,36.488914620548705,263,PT Biofarma,C_Kantor,3454.1758298904324,3.4541758298904326
5,76,SUKAMAJU,Kawaluyaan,32.70108201785884,205,PT Permodalan Nasional Madani,C_Kantor,1908.9680648537897,1.9089680648537897
5,77,CIHAPIT,Kawaluyaan,12.03356355127864,205,PT Permodalan Nasional Madani,C_Kantor,2925.922445719454,2.925922445719454
5,78,CITARUM,Kawaluyaan,6.511175163313209,263,PT Biofarma,C_Kantor,2605.6949037280638,2.6056949037280637
5,79,CIHAURGEULIS,Kawaluyaan,38.05435962961649,205,PT Permodalan Nasional Madani,C_Kantor,3167.528156196289,3.1675281561962887
5,80,TAMAN SARI,Kawaluyaan,65.49358860113384,263,PT Biofarma,C_Kantor,2395.5951961886794,2.395595196188679
5,81,SUKALUYU,Kawaluyaan,47.713665575379856,205,PT Permodalan Nasional Madani,C_Kantor,2870.3519494302996,2.8703519494302996
5,82,SUKAPADA,Kawaluyaan,67.66540280342495,205,PT Permodalan Nasional Madani,C_Kantor,1719.1180988370656,1.7191180988370656
5,83,NEGLASARI,Kawaluyaan,28.450150295372058,205,PT Permodalan Nasional Madani,C_Kantor,2304.226127229746,2.304226127229746
5,84,LEBAK SILIWANGI,Kawaluyaan,11.917377103823904,263,PT Biofarma,C_Kantor,2176.1834532635457,2.176183453263546
5,85,PASIRLAYUNG,Kawaluyaan,66.30345381046837,205,PT Permodalan Nasional Madani,C_Kantor,2756.6341965095617,2.7566341965095615
5,86,LEBAK GEDE,Kawaluyaan,31.867272044645134,263,PT Biofarma,C_Kantor,2542.0546918248765,2.5420546918248763
5,87,CIPAGANTI,Kawaluyaan,34.61523867309158,263,PT Biofarma,C_Kantor,1303.7903317906234,1.3037903317906234
5,88,SEKELOA,Kawaluyaan,78.45701810489629,263,PT Biofarma,C_Kantor,3580.237099021904,3.5802370990219043
5,89,CIGADUNG,Kawaluyaan,96.68875357237697,205,PT Permodalan Nasional Madani,C_Kantor,4942.350528942887,4.942350528942887
5,90,HEGARMANAH,Kawaluyaan,58.82765897858903,263,PT Biofarma,C_Kantor,3409.252137282849,3.409252137282849
5,91,DAGO,Kawaluyaan,103.00875736840695,263,PT Biofarma,C_Kantor,4887.25264628035,4.88725264628035
5,92,CIUMBULEUIT,Kawaluyaan,71.54183065421189,263,PT Biofarma,C_Kantor,5996.37232152361,5.9963723215236095
5,93,LEDENG,Kawaluyaan,31.57852067132817,263,PT Biofarma,C_Kantor,6193.637790334649,6.193637790334649
5,94,SADANG SERANG,Kawaluyaan,78.32561845322422,205,PT Permodalan Nasional Madani,C_Kantor,3864.5060249500784,3.8645060249500784
5,95,PADASUKA,Kawaluyaan,51.244761478681596,205,PT Permodalan Nasional Madani,C_Kantor,276.12310629826067,0.27612310629826065
5,96,CIKUTRA,Kawaluyaan,66.78700292771556,205,PT Permodalan Nasional Madani,C_Kantor,1772.8954172739104,1.7728954172739104
5,97,CICADAS,Kawaluyaan,47.084522327927644,205,PT Permodalan Nasional Madani,C_Kantor,1527.5033711880633,1.5275033711880632
5,98,BABAKAN CIAMIS,Kawaluyaan,24.772342500423626,263,PT Biofarma,C_Kantor,2010.8709648926176,2.0108709648926175
5,99,KEBON JERUK,Pajajaran,31.51267920689884,263,PT Biofarma,C_Kantor,2649.4540900522506,2.6494540900522505
5,100,CIROYOM,Pajajaran,55.90762435976255,263,PT Biofarma,C_Kantor,3074.0255856427675,3.0740255856427674
5,101,DUNGUS CARIANG,Pajajaran,52.20318622334223,263,PT Biofarma,C_Kantor,3832.2824259221456,3.8322824259221457
5,102,ARJUNA,Pajajaran,35.923068566697125,263,PT Biofarma,C_Kantor,1970.4792360521353,1.9704792360521353
5,103,GARUDA,Pajajaran,28.925672634084354,263,PT Biofarma,C_Kantor,3942.5931513314654,3.9425931513314656
5,104,MALEBER,Pajajaran,55.03419770334609,263,PT Biofarma,C_Kantor,4797.698059746954,4.797698059746954
5,105,PASIRKALIKI,Pajajaran,25.359417816249408,263,PT Biofarma,C_Kantor,1493.0472431306641,1.493047243130664
5,106,PAMOYANAN,Pajajaran,21.59322256313625,263,PT Biofarma,C_Kantor,1365.6934158435915,1.3656934158435916
5,107,SUKABUNGAH,Pajajaran,60.574114782254874,263,PT Biofarma,C_Kantor,1196.6664722161402,1.1966664722161402
5,108,PAJAJARAN,Pajajaran,73.987155347977,263,PT Biofarma,C_Kantor,2791.755095509563,2.791755095509563
5,109,CAMPAKA,Pajajaran,52.652377075213565,263,PT Biofarma,C_Kantor,5148.0731191209225,5.148073119120922
5,110,HUSEN SASTRANEGARA,Pajajaran,46.783466660357746,263,PT Biofarma,C_Kantor,3522.18388759299,3.52218388759299
5,111,SUKARAJA,Pajajaran,68.6623432080821,263,PT Biofarma,C_Kantor,4198.733276582817,4.198733276582817
5,112,SUKAWARNA,Pajajaran,41.407563172357534,263,PT Biofarma,C_Kantor,3774.9703734070013,3.7749703734070015
5,113,PASTEUR,Pajajaran,52.47506102337104,263,PT Biofarma,C_Kantor,1563.855121656879,1.563855121656879
5,114,CIPEDES,Pajajaran,85.50179143937751,263,PT Biofarma,C_Kantor,3001.180812496276,3.0011808124962758
5,115,SUKAGALIH,Pajajaran,53.219961937467474,263,PT Biofarma,C_Kantor,2903.7645644465747,2.9037645644465746
5,116,SUKARASA,Pajajaran,38.40246208021042,263,PT Biofarma,C_Kantor,4353.448190804705,4.353448190804705
5,117,SARIJADI,Pajajaran,77.36233407682943,263,PT Biofarma,C_Kantor,4597.448616008295,4.597448616008295
5,118,GEGERKALONG,Pajajaran,66.72112667765224,263,PT Biofarma,C_Kantor,4028.694786676244,4.028694786676244
5,119,ISOLA,Pajajaran,38.730185498400395,263,PT Biofarma,C_Kantor,6592.136373098805,6.592136373098805
5,120,SINDANG JAYA,Soekarno Hatta,39.414932974073835,172,Pertamina,A_SPBU,4290.394857791031,4.290394857791031
5,121,KARANG PAMULANG,Soekarno Hatta,50.43075860165575,205,PT Permodalan Nasional Madani,C_Kantor,4426.7428665221105,4.426742866522111
5,122,PASIR IMPUN,Soekarno Hatta,35.54382348554872,172,Pertamina,A_SPBU,4628.142611305068,4.628142611305068
5,123,JATIHANDAP,Soekarno Hatta,72.06998214542561,205,PT Permodalan Nasional Madani,C_Kantor,2637.8883507801256,2.6378883507801256
5,124,SUKAMULYA,Soekarno Hatta,14.721923964007251,172,Pertamina,A_SPBU,864.2318757982803,0.8642318757982803
5,125,KEBON JAYANTI,Kawaluyaan,38.57898327283088,197,Tenth Avenue,B_Mall,2365.4017400016664,2.3654017400016665
5,126,KEBON KANGKUNG,Kawaluyaan,38.10113584533574,197,Tenth Avenue,B_Mall,1187.7183196599879,1.1877183196599879
5,127,BABAKAN SURABAYA,Kawaluyaan,61.40339443312606,205,PT Permodalan Nasional Madani,C_Kantor,1314.6941986937745,1.3146941986937746
5,128,ANTAPANI KULON,Soekarno Hatta,29.11052332212875,205,PT Permodalan Nasional Madani,C_Kantor,2451.4037620338077,2.4514037620338076
5,129,CICAHEUM,Kawaluyaan,52.01340462295039,205,PT Permodalan Nasional Madani,C_Kantor,580.583114610308,0.580583114610308
5,130,BABAKAN SARI,Kawaluyaan,111.83356962762868,205,PT Permodalan Nasional Madani,C_Kantor,2262.065828958057,2.262065828958057
5,131,SUKAPURA,Kawaluyaan,81.815539664259,197,Tenth Avenue,B_Mall,2728.242655576425,2.728242655576425
5,132,ANTAPANI KIDUL,Soekarno Hatta,67.48848965068667,205,PT Permodalan Nasional Madani,C_Kantor,3554.2816755019103,3.5542816755019104
5,133,ANTAPANI WETAN,Soekarno Hatta,52.20744895859392,205,PT Permodalan Nasional Madani,C_Kantor,2721.4343085940227,2.7214343085940227
5,134,SUKAMISKIN,Soekarno Hatta,58.719294102241115,172,Pertamina,A_SPBU,3909.7243451891845,3.9097243451891845
5,135,RANCANUMPANG,Soekarno Hatta,14.294108173097623,172,Pertamina,A_SPBU,5969.110020994542,5.969110020994542
5,136,CISARANTEN KULON,Soekarno Hatta,72.06928313076297,172,Pertamina,A_SPBU,1999.6866031424333,1.9996866031424334
5,137,CISARANTEN WETAN,Soekarno Hatta,17.385841508485896,172,Pertamina,A_SPBU,1208.5054269906477,1.2085054269906477
5,138,CIMINCRANG,Soekarno Hatta,11.73547836409375,172,Pertamina,A_SPBU,4635.7352509949915,4.635735250994991
5,139,CISARANTEN BINA HARAPAN,Soekarno Hatta,32.762990482376225,172,Pertamina,A_SPBU,3241.3736376495244,3.2413736376495246
5,140,BABAKAN PENGHULU,Soekarno Hatta,20.32344921164386,172,Pertamina,A_SPBU,1931.5546141867017,1.9315546141867017
5,141,PAKEMITAN,Soekarno Hatta,17.513563582536246,172,Pertamina,A_SPBU,383.3629998235142,0.3833629998235142
5,142,CISARANTEN KIDUL,Soekarno Hatta,57.295679877004645,172,Pertamina,A_SPBU,3312.825188757434,3.312825188757434
5,143,ANTAPANI TENGAH,Soekarno Hatta,63.23621814967041,172,Pertamina,A_SPBU,4146.776357916568,4.1467763579165675
5,144,CISARANTEN ENDAH,Soekarno Hatta,55.145525279131995,172,Pertamina,A_SPBU,3485.175775654357,3.485175775654357
5,145,MANJAHLEGA,Soekarno Hatta,57.22695692329798,197,Tenth Avenue,B_Mall,3862.600070464312,3.862600070464312
5,146,CIPAMOKOLAN,Soekarno Hatta,67.50338537093893,197,Tenth Avenue,B_Mall,4605.936872755616,4.605936872755616
5,147,MARGASARI,Soekarno Hatta,111.27555660346894,197,Tenth Avenue,B_Mall,3135.0118566885917,3.1350118566885916
5,148,RANCABOLANG,Soekarno Hatta,33.0211008177217,172,Pertamina,A_SPBU,5712.4204920034,5.7124204920034
5,149,BABAKAN TAROGONG,Pajajaran,81.77158426954557,223,RSUD Bandung Kiwari,E_RumahSakit,3032.1330146483133,3.032133014648313
5,150,CIGENDING,Soekarno Hatta,44.840858878695414,172,Pertamina,A_SPBU,2206.7412913891135,2.2067412913891133
