nama,klaster,nearest_node,dist_to_node_m,lon,lat
PT Pertamina Bandung,C_Kantor,9340090484,13.719956062566782,107.6944991,-6.9367126230000045
PT Pertani,C_Kantor,5853120063,87.99463330540028,107.6190721,-6.923320121999992
PT Perusahaan Gas Negara Rayon Bandung,C_Kantor,5332863044,50.391558797269894,107.64015790000002,-6.919019331000001
PT Pindad,C_Kantor,7178742990,40.02598433142666,107.64717310000002,-6.936094087000007
PT Sarinah,C_Kantor,25435344,26.253372990602305,107.6092284,-6.9197399969999935
PT Sucofindo,C_Kantor,5348638990,57.002671118997945,107.5851824,-6.943031091000001
PT Waskita Karya,C_Kantor,3277357457,62.70281812879493,107.6139913,-6.921399727000005
Perum Pegadaian,C_Kantor,5853175160,35.19782518449995,107.6092465,-6.928001483999996
Kantor Pos Bandung (Asia Afrika),C_Kantor,3256092261,51.897622236073495,107.6062198,-6.920675732000008
Kantor Pusat Pos Cilaki,C_Kantor,25450538,79.43824060967573,107.6197911,-6.901977177999997
Kantor Pusat Pos Banda,C_Kantor,1849525862,90.28307926284708,107.61743740000001,-6.906712259000005
SPP Pos Bandung,C_Kantor,5406429354,106.38803618341136,107.6508724,-6.943233913999995
Pos Logistik Bandung,C_Kantor,2520649249,41.697544403823784,107.6348515,-6.914849439999999
Pos LE Imigrasi Bandung,C_Kantor,9602185396,41.9908647314904,107.63159400000002,-6.899006999999996
Pos Bandung Babakan Ciparay,C_Kantor,1911634982,29.17487505365089,107.578454,-6.926632999999996
Pos Bandung Sumbersari Indah,C_Kantor,3445438920,11.657222936799442,107.573047,-6.934057999999996
Pos Bandung Turangga,C_Kantor,5397823119,36.221525875421385,107.637254,-6.9351639999999986
Pos Bandung Ciwastra,C_Kantor,5458662121,27.42248917066558,107.657319,-6.9578740000000066
Pos Bandung Antapani,C_Kantor,4155817862,17.741396961811063,107.656957,-6.9158409999999915
Pos Ujungberung,C_Kantor,5354200760,48.501666300684114,107.694531,-6.9131029999999996
Pos Ujungberung Alun-Alun,C_Kantor,634440496,28.855543969768046,107.701846,-6.913186000000006
Pos Ujungberung Arcamanik,C_Kantor,3272718018,43.8040577581344,107.676936,-6.938249999999994
Trans Luxury Hotel,D_Hotel,29489330,68.1915622566865,107.63621690000001,-6.927094900000005
Aryaduta Bandung,D_Hotel,5358106596,49.9726197674836,107.61183,-6.909371300000004
Grand Mercure Bandung Setiabudi,D_Hotel,305868949,97.19136140052521,107.5950633,-6.8545698999999995
Sheraton Bandung Hotel & Towers,D_Hotel,1662376943,41.760755218123236,107.6195436,-6.874398799999999
GH Universal Hotel,D_Hotel,305868946,16.679737174745927,107.5984922,-6.849308500000004
voco Bandung Setiabudi,D_Hotel,1676078410,36.12753913706586,107.593327,-6.867029999999991
Hilton Bandung,D_Hotel,2628264119,67.84055431585853,107.5974812,-6.912618200000002
Pullman Bandung Grand Central,D_Hotel,1660289594,111.11128008851911,107.6175514,-6.900350599999999
Padma Hotel Bandung,D_Hotel,4504614609,87.02003392285557,107.609027,-6.864633999999991
Prama Grand Preanger,D_Hotel,3374033502,59.00818818422501,107.611654,-6.921343100000005
RSAU Dr Salamun,E_RumahSakit,319706490,50.889451738910495,107.6048127,-6.8643150999999945
RS Paru dr Rotinsulu,E_RumahSakit,320092338,90.47625245965499,107.6064864,-6.8777866999999935
Rumah Sakit Ginjal Nyonya Ra Habibie,E_RumahSakit,7211697102,108.86838451953376,107.6203433,-6.885340299999997
Rumah Sakit Jiwa Hurip Waluya,E_RumahSakit,29356970,36.11849255756389,107.5941316,-6.883594599999997
Rumah Sakit Sukapura,E_RumahSakit,7648662947,60.69382304419465,107.6567933,-6.9361248000000035
Rumah Sakit Gigi dan Mulut Maranatha,E_RumahSakit,1658426548,99.4410935140257,107.5812491,-6.886821000000001
Rumah Sakit Kartini Bandung,E_RumahSakit,5474692069,47.1472417130055,107.6345985,-6.897237399999999
Rumah Sakit Rizky Bersalin,E_RumahSakit,5465992636,31.38953568722047,107.6196519,-6.8886552000000085
Rumah Sakit Umum Pindad Bandung,E_RumahSakit,1667742500,130.22665612417597,107.6467896,-6.9398939999999945
Edelweiss Hospital,E_RumahSakit,5447157835,79.16685400415665,107.64942910000002,-6.9436699999999965
RSGM Unpad,E_RumahSakit,5465992453,84.26276211561142,107.6193435010396,-6.890503493476527
Rumah Sakit Advent,E_RumahSakit,2316803846,78.19703303974978,107.60356780348613,-6.892241227942428
RS Hermina Pasteur,E_RumahSakit,29378982,74.5351426685719,107.58877053059487,-6.895940285107865
Rumah Sakit Pendidikan Universitas Padjadjaran,E_RumahSakit,9756943384,73.67464395482222,107.5989520807479,-6.895583600986451
Rumah Sakit Al Islam,E_RumahSakit,1952203159,91.75882563732667,107.66890723411777,-6.939952725113214
Rumah Sakit Santo Borromeus,E_RumahSakit,11104669202,70.51130608080756,107.61369710097011,-6.893949968180407
Rumah Sakit Humana Prima,E_RumahSakit,5406559043,56.159049734844345,107.66423657898436,-6.940879573410929
RSIA Harapan Bunda,E_RumahSakit,2255721306,20.774648938299823,107.66211015008481,-6.955948268763473
RS Jiwa Hurip Waluya,E_RumahSakit,6438591633,77.46838318361802,107.59484527271051,-6.884132099908916
RS Ibu & Anak Al-Islam,E_RumahSakit,1849960436,19.4000096260078,107.63883591642585,-6.909233000409598
Rumah Sakit Hermina,E_RumahSakit,4191863525,84.24603224130172,107.66673569999999,-6.90491395
Rumah Sakit Sariningsih,E_RumahSakit,12836407572,58.74380371733868,107.61113185313704,-6.9065803979286695
Rumah Sakit Umum Daerah Kota Bandung,E_RumahSakit,2518040298,66.36026952487508,107.69874771590916,-6.915649413539831
Rumah Sakit Santosa,E_RumahSakit,25434241,183.8797587185712,107.60069553931562,-6.915464193183582
Rumah Sakit Immanuel,E_RumahSakit,13752319778,106.6874019211734,107.59652773821131,-6.935667591797253
RS Muhammadiyah Bandung,E_RumahSakit,1778148701,34.222949810775646,107.62344456409183,-6.933342907445049
RS Rajawali,E_RumahSakit,8299293293,65.00521019976851,107.57311232083906,-6.912637465603588
RS Bhayangkara TK. II Sartika Asih Bandung,E_RumahSakit,5490552899,56.463861750515484,107.61267764643821,-6.956689817569175
Rumah Sakit Mata Cicendo,E_RumahSakit,5353778477,72.36145612452248,107.6047536312682,-6.910043325629456
Santosa Hospital,E_RumahSakit,13048394328,55.75925008046191,107.58643068299612,-6.952701144179641
RS Santo Yusup,E_RumahSakit,5369662931,79.00484751110247,107.6428635696955,-6.906679910159652
RS Melinda 2,E_RumahSakit,2012498693,61.92837014332031,107.5982906100896,-6.90618725600251
RSIA Graha Bunda,E_RumahSakit,5392239472,27.831967150141683,107.64551635877567,-6.913087944262211
Mayapada Hospital,E_RumahSakit,3115195174,98.78363461925382,107.63501732599953,-6.948806032941287
RSUD Bandung Kiwari,E_RumahSakit,3445649629,86.2157420896043,107.59184541004107,-6.943496488675375
Rumah Sakit Murni Teguh,E_RumahSakit,9664654207,40.50123832973445,107.6160414208373,-6.9204665263019045
RS Melinda 1,E_RumahSakit,5850766216,44.373954780202155,107.6032916861875,-6.9067189217061635
Rumah Sakit Kebon Jati,E_RumahSakit,13516108768,77.42862784268294,107.59635866326308,-6.915905495588692
Rumah Sakit Bungsu,E_RumahSakit,1849526016,56.98320146007483,107.61329043279352,-6.918613280327423
