p,demand_id,nama_kelurahan,wilayah_samsat,bobot_ev,candidate_id,nama_kandidat,klaster_kandidat,jarak_jaringan_m,jarak_jaringan_km
10,0,MEKAR MULYA,Soekarno Hatta,20.6839711834474,184,Kelurahan Pasanggrahan,C_Kantor,2081.1722045107085,2.0811722045107084
10,1,CIPADUNG WETAN,Soekarno Hatta,9.36797305119531,184,Kelurahan Pasanggrahan,C_Kantor,2042.699914603767,2.0426999146037668
10,2,CIPADUNG KIDUL,Soekarno Hatta,41.468038517304834,184,Kelurahan Pasanggrahan,C_Kantor,5336.20984490442,5.3362098449044195
10,3,PASIR ENDAH,Soekarno Hatta,46.20778718211239,184,Kelurahan Pasanggrahan,C_Kantor,2814.459458161167,2.8144594581611666
10,4,PASIR WANGI,Soekarno Hatta,48.29388298844651,184,Kelurahan Pasanggrahan,C_Kantor,2748.2632248416994,2.7482632248416996
10,5,PASIRJATI,Soekarno Hatta,48.50045237758229,184,Kelurahan Pasanggrahan,C_Kantor,2262.453079588375,2.2624530795883753
10,6,PALASARI,Soekarno Hatta,59.88721299531342,184,Kelurahan Pasanggrahan,C_Kantor,2672.750080477218,2.672750080477218
10,7,CISURUPAN,Soekarno Hatta,39.46537473185595,184,Kelurahan Pasanggrahan,C_Kantor,2831.503761877669,2.831503761877669
10,8,CIPADUNG KULON,Soekarno Hatta,37.70801645703055,184,Kelurahan Pasanggrahan,C_Kantor,998.1227513789509,0.9981227513789509
10,9,PASIR BIRU,Soekarno Hatta,44.22051592480949,184,Kelurahan Pasanggrahan,C_Kantor,2914.5413566447423,2.9145413566447425
10,10,CIPADUNG,Soekarno Hatta,61.6024330069424,184,Kelurahan Pasanggrahan,C_Kantor,2527.389977716132,2.527389977716132
10,11,PASANGGRAHAN,Soekarno Hatta,56.02620876449181,184,Kelurahan Pasanggrahan,C_Kantor,1761.8048427627623,1.7618048427627624
10,12,BABAKAN,Pajajaran,89.33428811220983,19,Kantor Kelurahan Cibuntu,C_Kantor,2254.049483064447,2.254049483064447
10,13,BABAKAN ASIH,Pajajaran,45.68154111280778,223,RSUD Bandung Kiwari,E_RumahSakit,2999.540889757427,2.999540889757427
10,14,BABAKAN CIPARAY,Pajajaran,97.2083390408333,223,RSUD Bandung Kiwari,E_RumahSakit,1888.86105360534,1.88886105360534
10,15,CARINGIN,Pajajaran,26.49659092898333,19,Kantor Kelurahan Cibuntu,C_Kantor,2455.185660111333,2.4551856601113333
10,16,CIBADAK,Pajajaran,36.87058112074416,139,Living Plaza,B_Mall,2220.5274033406517,2.2205274033406517
10,17,CIBADUYUT,Pajajaran,38.805928758489095,223,RSUD Bandung Kiwari,E_RumahSakit,2318.495341716881,2.318495341716881
10,18,CIBADUYUT KIDUL,Pajajaran,27.125149197516752,223,RSUD Bandung Kiwari,E_RumahSakit,2593.7419048648912,2.593741904864891
10,19,CIBADUYUT WETAN,Pajajaran,25.300462669389656,223,RSUD Bandung Kiwari,E_RumahSakit,2995.5269534267295,2.9955269534267295
10,20,CIBUNTU,Pajajaran,52.461290439423934,19,Kantor Kelurahan Cibuntu,C_Kantor,387.9809679861279,0.3879809679861279
10,21,CIGONDEWAH KALER,Pajajaran,60.25489943533409,19,Kantor Kelurahan Cibuntu,C_Kantor,3124.273335982055,3.124273335982055
10,22,CIGONDEWAH KIDUL,Pajajaran,27.921500044974085,19,Kantor Kelurahan Cibuntu,C_Kantor,4199.703121106902,4.199703121106902
10,23,CIGONDEWAH RAHAYU,Pajajaran,30.92528684548113,223,RSUD Bandung Kiwari,E_RumahSakit,3726.1802664094134,3.7261802664094135
10,24,CIJERAH,Pajajaran,69.05070384091948,19,Kantor Kelurahan Cibuntu,C_Kantor,929.0650982531406,0.9290650982531407
10,25,CIRANGRANG,Pajajaran,34.02127366757954,223,RSUD Bandung Kiwari,E_RumahSakit,2181.6658513952993,2.1816658513952993
10,26,GEMPOL SARI,Pajajaran,62.05773140134205,223,RSUD Bandung Kiwari,E_RumahSakit,6381.987735445899,6.3819877354458985
10,27,JAMIKA,Pajajaran,77.02956531453367,19,Kantor Kelurahan Cibuntu,C_Kantor,2175.4763122501263,2.1754763122501264
10,28,KARANG ANYAR,Pajajaran,17.97331486275896,139,Living Plaza,B_Mall,2242.3582622204613,2.242358262220461
10,29,KARASAK,Pajajaran,37.31068814628092,223,RSUD Bandung Kiwari,E_RumahSakit,2827.3731124454466,2.8273731124454464
10,30,KEBON LEGA,Pajajaran,67.79755119851752,223,RSUD Bandung Kiwari,E_RumahSakit,1412.416615615909,1.412416615615909
10,31,KOPO,Pajajaran,89.37093829506725,223,RSUD Bandung Kiwari,E_RumahSakit,624.8006382486966,0.6248006382486966
10,32,MARGAHAYU UTARA,Pajajaran,66.03565134638737,223,RSUD Bandung Kiwari,E_RumahSakit,2888.4308260520907,2.888430826052091
10,33,MARGASUKA,Pajajaran,35.34001269845276,223,RSUD Bandung Kiwari,E_RumahSakit,2723.5053870368324,2.723505387036832
